"","Time","name","value","id","media"
"1",15,"A1",0.00306337,"∆metB","wild-type conditioned"
"2",15,"A2",0.00306337,"∆metB","wild-type conditioned"
"3",15,"A3",0.00206337,"∆metB","wild-type conditioned"
"4",15,"A4",0.00306337,"∆metB","wild-type conditioned"
"5",15,"A5",0.00206337,"∆metB","wild-type conditioned"
"6",15,"A6",0.00206337,"∆metB","wild-type conditioned"
"7",15,"A7",0.00206337,"∆metB","wild-type conditioned"
"8",15,"A8",0.00306337,"∆metB","wild-type conditioned"
"9",15,"A9",0.00306337,"∆metB","wild-type conditioned"
"10",15,"A10",0.00106337000000001,"∆metB","wild-type conditioned"
"11",15,"A11",0.00406337,"∆metB","wild-type conditioned"
"12",15,"A12",0.00206337,"∆metB","wild-type conditioned"
"13",15,"B1",0.00406337,"∆metJ","wild-type conditioned"
"14",15,"B2",0.00406337,"∆metJ","wild-type conditioned"
"15",15,"B3",0.00306337,"∆metJ","wild-type conditioned"
"16",15,"B4",0.00106337000000001,"∆metJ","wild-type conditioned"
"17",15,"B5",0.00306337,"∆metJ","wild-type conditioned"
"18",15,"B6",0.00106337000000001,"∆metJ","wild-type conditioned"
"19",15,"B7",0.00106337000000001,"∆metJ","wild-type conditioned"
"20",15,"B8",0.00306337,"∆metJ","wild-type conditioned"
"21",15,"B9",0.00406337,"∆metJ","wild-type conditioned"
"22",15,"B10",0.00506337,"∆metJ","wild-type conditioned"
"23",15,"B11",0.00506337,"∆metJ","wild-type conditioned"
"24",15,"B12",0.00306337,"∆metJ","wild-type conditioned"
"25",15,"C1",0.00606337,"wt","wild-type conditioned"
"26",15,"C2",0.00406337,"wt","wild-type conditioned"
"27",15,"C3",0.00406337,"wt","wild-type conditioned"
"28",15,"C4",0.00306337,"wt","wild-type conditioned"
"29",15,"C5",0.00206337,"wt","wild-type conditioned"
"30",15,"C6",0.00206337,"wt","wild-type conditioned"
"31",15,"C7",0.00206337,"wt","wild-type conditioned"
"32",15,"C8",0.00306337,"wt","wild-type conditioned"
"33",15,"C9",0.00306337,"wt","wild-type conditioned"
"34",15,"C10",0.00306337,"wt","wild-type conditioned"
"35",15,"C11",0.01106337,"wt","wild-type conditioned"
"36",15,"C12",0.00206337,"wt","wild-type conditioned"
"37",15,"D1",-0.00293663,"Blank","wild-type conditioned"
"38",15,"D2",0.00106337000000001,"Blank","wild-type conditioned"
"39",15,"D3",6.3370000000007e-05,"Blank","wild-type conditioned"
"40",15,"D4",6.3370000000007e-05,"Blank","wild-type conditioned"
"41",15,"D5",0.00206337,"Blank","wild-type conditioned"
"42",15,"D6",6.3370000000007e-05,"Blank","wild-type conditioned"
"43",15,"D7",-0.00193662999999999,"Blank","wild-type conditioned"
"44",15,"D8",6.3370000000007e-05,"Blank","wild-type conditioned"
"45",15,"D9",6.3370000000007e-05,"Blank","wild-type conditioned"
"46",15,"D10",0.00106337000000001,"Blank","wild-type conditioned"
"47",15,"D11",0.00106337000000001,"Blank","wild-type conditioned"
"48",15,"D12",-0.000936629999999994,"Blank","wild-type conditioned"
"49",15,"E1",0.00272568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"50",15,"E2",0.00272568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"51",15,"E3",0.00272568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"52",15,"E4",0.00672568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"53",15,"E5",0.00272568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"54",15,"E6",0.00172568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"55",15,"E7",-0.00127431,"∆metB","Overproducer *∆metJ* conditioned"
"56",15,"E8",0.000725690000000001,"∆metB","Overproducer *∆metJ* conditioned"
"57",15,"E9",0.00472568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"58",15,"E10",0.00872568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"59",15,"E11",0.00572568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"60",15,"E12",0.00472568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"61",15,"F1",0.00172568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"62",15,"F2",0.00672568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"63",15,"F3",0.00472568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"64",15,"F4",0.00672568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"65",15,"F5",0.00172568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"66",15,"F6",0.000725690000000001,"∆metJ","Overproducer *∆metJ* conditioned"
"67",15,"F7",0.00372568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"68",15,"F8",0.00272568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"69",15,"F9",0.00972569,"∆metJ","Overproducer *∆metJ* conditioned"
"70",15,"F10",0.00672568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"71",15,"F11",0.00172568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"72",15,"F12",0.00172568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"73",15,"G1",0.00372568999999999,"wt","Overproducer *∆metJ* conditioned"
"74",15,"G2",0.00872568999999999,"wt","Overproducer *∆metJ* conditioned"
"75",15,"G3",0.00272568999999999,"wt","Overproducer *∆metJ* conditioned"
"76",15,"G4",0.00472568999999999,"wt","Overproducer *∆metJ* conditioned"
"77",15,"G5",0.00672568999999999,"wt","Overproducer *∆metJ* conditioned"
"78",15,"G6",0.00372568999999999,"wt","Overproducer *∆metJ* conditioned"
"79",15,"G7",0.00172568999999999,"wt","Overproducer *∆metJ* conditioned"
"80",15,"G8",0.00172568999999999,"wt","Overproducer *∆metJ* conditioned"
"81",15,"G9",0.00272568999999999,"wt","Overproducer *∆metJ* conditioned"
"82",15,"G10",0.00672568999999999,"wt","Overproducer *∆metJ* conditioned"
"83",15,"G11",0.00172568999999999,"wt","Overproducer *∆metJ* conditioned"
"84",15,"G12",0.00172568999999999,"wt","Overproducer *∆metJ* conditioned"
"85",15,"H1",0.000725690000000001,"Blank","Overproducer *∆metJ* conditioned"
"86",15,"H2",0.00172568999999999,"Blank","Overproducer *∆metJ* conditioned"
"87",15,"H3",-0.00127431,"Blank","Overproducer *∆metJ* conditioned"
"88",15,"H4",-0.00127431,"Blank","Overproducer *∆metJ* conditioned"
"89",15,"H5",-0.00127431,"Blank","Overproducer *∆metJ* conditioned"
"90",15,"H6",-0.00127431,"Blank","Overproducer *∆metJ* conditioned"
"91",15,"H7",0.000725690000000001,"Blank","Overproducer *∆metJ* conditioned"
"92",15,"H8",0.00172568999999999,"Blank","Overproducer *∆metJ* conditioned"
"93",15,"H9",0.000725690000000001,"Blank","Overproducer *∆metJ* conditioned"
"94",15,"H10",0.00372568999999999,"Blank","Overproducer *∆metJ* conditioned"
"95",15,"H11",-0.00027431,"Blank","Overproducer *∆metJ* conditioned"
"96",15,"H12",-0.00127431,"Blank","Overproducer *∆metJ* conditioned"
"97",30,"A1",0.00306337,"∆metB","wild-type conditioned"
"98",30,"A2",0.00406337,"∆metB","wild-type conditioned"
"99",30,"A3",0.00206337,"∆metB","wild-type conditioned"
"100",30,"A4",0.00306337,"∆metB","wild-type conditioned"
"101",30,"A5",0.00206337,"∆metB","wild-type conditioned"
"102",30,"A6",0.00206337,"∆metB","wild-type conditioned"
"103",30,"A7",0.00206337,"∆metB","wild-type conditioned"
"104",30,"A8",0.00306337,"∆metB","wild-type conditioned"
"105",30,"A9",0.00306337,"∆metB","wild-type conditioned"
"106",30,"A10",0.00206337,"∆metB","wild-type conditioned"
"107",30,"A11",0.00406337,"∆metB","wild-type conditioned"
"108",30,"A12",0.00206337,"∆metB","wild-type conditioned"
"109",30,"B1",0.00506337,"∆metJ","wild-type conditioned"
"110",30,"B2",0.00506337,"∆metJ","wild-type conditioned"
"111",30,"B3",0.00406337,"∆metJ","wild-type conditioned"
"112",30,"B4",0.00206337,"∆metJ","wild-type conditioned"
"113",30,"B5",0.00306337,"∆metJ","wild-type conditioned"
"114",30,"B6",0.00106337000000001,"∆metJ","wild-type conditioned"
"115",30,"B7",0.00106337000000001,"∆metJ","wild-type conditioned"
"116",30,"B8",0.00306337,"∆metJ","wild-type conditioned"
"117",30,"B9",0.00406337,"∆metJ","wild-type conditioned"
"118",30,"B10",0.00506337,"∆metJ","wild-type conditioned"
"119",30,"B11",0.00606337,"∆metJ","wild-type conditioned"
"120",30,"B12",0.00306337,"∆metJ","wild-type conditioned"
"121",30,"C1",0.00606337,"wt","wild-type conditioned"
"122",30,"C2",0.00406337,"wt","wild-type conditioned"
"123",30,"C3",0.00406337,"wt","wild-type conditioned"
"124",30,"C4",0.00306337,"wt","wild-type conditioned"
"125",30,"C5",0.00206337,"wt","wild-type conditioned"
"126",30,"C6",0.00206337,"wt","wild-type conditioned"
"127",30,"C7",0.00206337,"wt","wild-type conditioned"
"128",30,"C8",0.00406337,"wt","wild-type conditioned"
"129",30,"C9",0.00406337,"wt","wild-type conditioned"
"130",30,"C10",0.00406337,"wt","wild-type conditioned"
"131",30,"C11",0.01206337,"wt","wild-type conditioned"
"132",30,"C12",0.00306337,"wt","wild-type conditioned"
"133",30,"D1",-0.00293663,"Blank","wild-type conditioned"
"134",30,"D2",0.00106337000000001,"Blank","wild-type conditioned"
"135",30,"D3",6.3370000000007e-05,"Blank","wild-type conditioned"
"136",30,"D4",6.3370000000007e-05,"Blank","wild-type conditioned"
"137",30,"D5",0.00206337,"Blank","wild-type conditioned"
"138",30,"D6",6.3370000000007e-05,"Blank","wild-type conditioned"
"139",30,"D7",-0.00193662999999999,"Blank","wild-type conditioned"
"140",30,"D8",-0.000936629999999994,"Blank","wild-type conditioned"
"141",30,"D9",6.3370000000007e-05,"Blank","wild-type conditioned"
"142",30,"D10",0.00106337000000001,"Blank","wild-type conditioned"
"143",30,"D11",0.00106337000000001,"Blank","wild-type conditioned"
"144",30,"D12",-0.000936629999999994,"Blank","wild-type conditioned"
"145",30,"E1",0.00272568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"146",30,"E2",0.00272568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"147",30,"E3",0.00372568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"148",30,"E4",0.00672568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"149",30,"E5",0.00272568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"150",30,"E6",0.00172568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"151",30,"E7",-0.00127431,"∆metB","Overproducer *∆metJ* conditioned"
"152",30,"E8",0.000725690000000001,"∆metB","Overproducer *∆metJ* conditioned"
"153",30,"E9",0.00472568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"154",30,"E10",0.00972569,"∆metB","Overproducer *∆metJ* conditioned"
"155",30,"E11",0.00572568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"156",30,"E12",0.00472568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"157",30,"F1",0.00272568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"158",30,"F2",0.00672568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"159",30,"F3",0.00472568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"160",30,"F4",0.00772568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"161",30,"F5",0.00172568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"162",30,"F6",0.000725690000000001,"∆metJ","Overproducer *∆metJ* conditioned"
"163",30,"F7",0.00372568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"164",30,"F8",0.00372568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"165",30,"F9",0.00972569,"∆metJ","Overproducer *∆metJ* conditioned"
"166",30,"F10",0.00772568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"167",30,"F11",0.00172568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"168",30,"F12",0.00172568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"169",30,"G1",0.00372568999999999,"wt","Overproducer *∆metJ* conditioned"
"170",30,"G2",0.01072569,"wt","Overproducer *∆metJ* conditioned"
"171",30,"G3",0.00272568999999999,"wt","Overproducer *∆metJ* conditioned"
"172",30,"G4",0.00472568999999999,"wt","Overproducer *∆metJ* conditioned"
"173",30,"G5",0.00672568999999999,"wt","Overproducer *∆metJ* conditioned"
"174",30,"G6",0.00372568999999999,"wt","Overproducer *∆metJ* conditioned"
"175",30,"G7",0.00272568999999999,"wt","Overproducer *∆metJ* conditioned"
"176",30,"G8",0.00272568999999999,"wt","Overproducer *∆metJ* conditioned"
"177",30,"G9",0.00272568999999999,"wt","Overproducer *∆metJ* conditioned"
"178",30,"G10",0.00672568999999999,"wt","Overproducer *∆metJ* conditioned"
"179",30,"G11",0.00272568999999999,"wt","Overproducer *∆metJ* conditioned"
"180",30,"G12",0.00272568999999999,"wt","Overproducer *∆metJ* conditioned"
"181",30,"H1",0.000725690000000001,"Blank","Overproducer *∆metJ* conditioned"
"182",30,"H2",0.000725690000000001,"Blank","Overproducer *∆metJ* conditioned"
"183",30,"H3",-0.00127431,"Blank","Overproducer *∆metJ* conditioned"
"184",30,"H4",-0.00127431,"Blank","Overproducer *∆metJ* conditioned"
"185",30,"H5",-0.00127431,"Blank","Overproducer *∆metJ* conditioned"
"186",30,"H6",-0.00127431,"Blank","Overproducer *∆metJ* conditioned"
"187",30,"H7",0.000725690000000001,"Blank","Overproducer *∆metJ* conditioned"
"188",30,"H8",0.00172568999999999,"Blank","Overproducer *∆metJ* conditioned"
"189",30,"H9",0.000725690000000001,"Blank","Overproducer *∆metJ* conditioned"
"190",30,"H10",0.00372568999999999,"Blank","Overproducer *∆metJ* conditioned"
"191",30,"H11",-0.00027431,"Blank","Overproducer *∆metJ* conditioned"
"192",30,"H12",-0.00127431,"Blank","Overproducer *∆metJ* conditioned"
"193",45,"A1",0.00306337,"∆metB","wild-type conditioned"
"194",45,"A2",0.00406337,"∆metB","wild-type conditioned"
"195",45,"A3",0.00206337,"∆metB","wild-type conditioned"
"196",45,"A4",0.00306337,"∆metB","wild-type conditioned"
"197",45,"A5",0.00206337,"∆metB","wild-type conditioned"
"198",45,"A6",0.00206337,"∆metB","wild-type conditioned"
"199",45,"A7",0.00206337,"∆metB","wild-type conditioned"
"200",45,"A8",0.00306337,"∆metB","wild-type conditioned"
"201",45,"A9",0.00306337,"∆metB","wild-type conditioned"
"202",45,"A10",0.00106337000000001,"∆metB","wild-type conditioned"
"203",45,"A11",0.00406337,"∆metB","wild-type conditioned"
"204",45,"A12",0.00206337,"∆metB","wild-type conditioned"
"205",45,"B1",0.00506337,"∆metJ","wild-type conditioned"
"206",45,"B2",0.00506337,"∆metJ","wild-type conditioned"
"207",45,"B3",0.00406337,"∆metJ","wild-type conditioned"
"208",45,"B4",0.00206337,"∆metJ","wild-type conditioned"
"209",45,"B5",0.00306337,"∆metJ","wild-type conditioned"
"210",45,"B6",0.00206337,"∆metJ","wild-type conditioned"
"211",45,"B7",0.00106337000000001,"∆metJ","wild-type conditioned"
"212",45,"B8",0.00406337,"∆metJ","wild-type conditioned"
"213",45,"B9",0.00506337,"∆metJ","wild-type conditioned"
"214",45,"B10",0.00606337,"∆metJ","wild-type conditioned"
"215",45,"B11",0.00606337,"∆metJ","wild-type conditioned"
"216",45,"B12",0.00406337,"∆metJ","wild-type conditioned"
"217",45,"C1",0.00606337,"wt","wild-type conditioned"
"218",45,"C2",0.00506337,"wt","wild-type conditioned"
"219",45,"C3",0.00406337,"wt","wild-type conditioned"
"220",45,"C4",0.00406337,"wt","wild-type conditioned"
"221",45,"C5",0.00306337,"wt","wild-type conditioned"
"222",45,"C6",0.00206337,"wt","wild-type conditioned"
"223",45,"C7",0.00206337,"wt","wild-type conditioned"
"224",45,"C8",0.00506337,"wt","wild-type conditioned"
"225",45,"C9",0.00506337,"wt","wild-type conditioned"
"226",45,"C10",0.00506337,"wt","wild-type conditioned"
"227",45,"C11",0.01306337,"wt","wild-type conditioned"
"228",45,"C12",0.00406337,"wt","wild-type conditioned"
"229",45,"D1",-0.00193662999999999,"Blank","wild-type conditioned"
"230",45,"D2",0.00106337000000001,"Blank","wild-type conditioned"
"231",45,"D3",6.3370000000007e-05,"Blank","wild-type conditioned"
"232",45,"D4",6.3370000000007e-05,"Blank","wild-type conditioned"
"233",45,"D5",0.00206337,"Blank","wild-type conditioned"
"234",45,"D6",6.3370000000007e-05,"Blank","wild-type conditioned"
"235",45,"D7",-0.00193662999999999,"Blank","wild-type conditioned"
"236",45,"D8",-0.000936629999999994,"Blank","wild-type conditioned"
"237",45,"D9",6.3370000000007e-05,"Blank","wild-type conditioned"
"238",45,"D10",0.00106337000000001,"Blank","wild-type conditioned"
"239",45,"D11",0.00106337000000001,"Blank","wild-type conditioned"
"240",45,"D12",-0.000936629999999994,"Blank","wild-type conditioned"
"241",45,"E1",0.00372568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"242",45,"E2",0.00372568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"243",45,"E3",0.00372568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"244",45,"E4",0.00772568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"245",45,"E5",0.00372568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"246",45,"E6",0.00272568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"247",45,"E7",-0.00127431,"∆metB","Overproducer *∆metJ* conditioned"
"248",45,"E8",0.00172568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"249",45,"E9",0.00572568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"250",45,"E10",0.00972569,"∆metB","Overproducer *∆metJ* conditioned"
"251",45,"E11",0.00572568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"252",45,"E12",0.00572568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"253",45,"F1",0.00372568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"254",45,"F2",0.00772568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"255",45,"F3",0.00472568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"256",45,"F4",0.00772568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"257",45,"F5",0.00272568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"258",45,"F6",0.00172568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"259",45,"F7",0.00472568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"260",45,"F8",0.00372568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"261",45,"F9",0.01072569,"∆metJ","Overproducer *∆metJ* conditioned"
"262",45,"F10",0.00772568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"263",45,"F11",0.00272568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"264",45,"F12",0.00272568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"265",45,"G1",0.00372568999999999,"wt","Overproducer *∆metJ* conditioned"
"266",45,"G2",0.00972569,"wt","Overproducer *∆metJ* conditioned"
"267",45,"G3",0.00372568999999999,"wt","Overproducer *∆metJ* conditioned"
"268",45,"G4",0.00572568999999999,"wt","Overproducer *∆metJ* conditioned"
"269",45,"G5",0.00772568999999999,"wt","Overproducer *∆metJ* conditioned"
"270",45,"G6",0.00372568999999999,"wt","Overproducer *∆metJ* conditioned"
"271",45,"G7",0.00272568999999999,"wt","Overproducer *∆metJ* conditioned"
"272",45,"G8",0.00172568999999999,"wt","Overproducer *∆metJ* conditioned"
"273",45,"G9",0.00372568999999999,"wt","Overproducer *∆metJ* conditioned"
"274",45,"G10",0.00772568999999999,"wt","Overproducer *∆metJ* conditioned"
"275",45,"G11",0.00272568999999999,"wt","Overproducer *∆metJ* conditioned"
"276",45,"G12",0.00272568999999999,"wt","Overproducer *∆metJ* conditioned"
"277",45,"H1",0.000725690000000001,"Blank","Overproducer *∆metJ* conditioned"
"278",45,"H2",0.000725690000000001,"Blank","Overproducer *∆metJ* conditioned"
"279",45,"H3",-0.00127431,"Blank","Overproducer *∆metJ* conditioned"
"280",45,"H4",-0.00227431,"Blank","Overproducer *∆metJ* conditioned"
"281",45,"H5",-0.00127431,"Blank","Overproducer *∆metJ* conditioned"
"282",45,"H6",-0.00127431,"Blank","Overproducer *∆metJ* conditioned"
"283",45,"H7",0.000725690000000001,"Blank","Overproducer *∆metJ* conditioned"
"284",45,"H8",0.00172568999999999,"Blank","Overproducer *∆metJ* conditioned"
"285",45,"H9",0.000725690000000001,"Blank","Overproducer *∆metJ* conditioned"
"286",45,"H10",0.00372568999999999,"Blank","Overproducer *∆metJ* conditioned"
"287",45,"H11",-0.00027431,"Blank","Overproducer *∆metJ* conditioned"
"288",45,"H12",-0.00227431,"Blank","Overproducer *∆metJ* conditioned"
"289",60,"A1",0.00406337,"∆metB","wild-type conditioned"
"290",60,"A2",0.00406337,"∆metB","wild-type conditioned"
"291",60,"A3",0.00206337,"∆metB","wild-type conditioned"
"292",60,"A4",0.00306337,"∆metB","wild-type conditioned"
"293",60,"A5",0.00206337,"∆metB","wild-type conditioned"
"294",60,"A6",0.00206337,"∆metB","wild-type conditioned"
"295",60,"A7",0.00206337,"∆metB","wild-type conditioned"
"296",60,"A8",0.00406337,"∆metB","wild-type conditioned"
"297",60,"A9",0.00306337,"∆metB","wild-type conditioned"
"298",60,"A10",0.00206337,"∆metB","wild-type conditioned"
"299",60,"A11",0.00406337,"∆metB","wild-type conditioned"
"300",60,"A12",0.00206337,"∆metB","wild-type conditioned"
"301",60,"B1",0.00606337,"∆metJ","wild-type conditioned"
"302",60,"B2",0.00706337,"∆metJ","wild-type conditioned"
"303",60,"B3",0.00506337,"∆metJ","wild-type conditioned"
"304",60,"B4",0.00306337,"∆metJ","wild-type conditioned"
"305",60,"B5",0.00406337,"∆metJ","wild-type conditioned"
"306",60,"B6",0.00206337,"∆metJ","wild-type conditioned"
"307",60,"B7",0.00206337,"∆metJ","wild-type conditioned"
"308",60,"B8",0.00406337,"∆metJ","wild-type conditioned"
"309",60,"B9",0.00506337,"∆metJ","wild-type conditioned"
"310",60,"B10",0.00706337,"∆metJ","wild-type conditioned"
"311",60,"B11",0.00706337,"∆metJ","wild-type conditioned"
"312",60,"B12",0.00506337,"∆metJ","wild-type conditioned"
"313",60,"C1",0.00706337,"wt","wild-type conditioned"
"314",60,"C2",0.00506337,"wt","wild-type conditioned"
"315",60,"C3",0.00506337,"wt","wild-type conditioned"
"316",60,"C4",0.00406337,"wt","wild-type conditioned"
"317",60,"C5",0.00306337,"wt","wild-type conditioned"
"318",60,"C6",0.00306337,"wt","wild-type conditioned"
"319",60,"C7",0.00306337,"wt","wild-type conditioned"
"320",60,"C8",0.00506337,"wt","wild-type conditioned"
"321",60,"C9",0.00506337,"wt","wild-type conditioned"
"322",60,"C10",0.00506337,"wt","wild-type conditioned"
"323",60,"C11",0.01406337,"wt","wild-type conditioned"
"324",60,"C12",0.00406337,"wt","wild-type conditioned"
"325",60,"D1",-0.00293663,"Blank","wild-type conditioned"
"326",60,"D2",0.00106337000000001,"Blank","wild-type conditioned"
"327",60,"D3",6.3370000000007e-05,"Blank","wild-type conditioned"
"328",60,"D4",6.3370000000007e-05,"Blank","wild-type conditioned"
"329",60,"D5",0.00206337,"Blank","wild-type conditioned"
"330",60,"D6",6.3370000000007e-05,"Blank","wild-type conditioned"
"331",60,"D7",-0.00293663,"Blank","wild-type conditioned"
"332",60,"D8",-0.000936629999999994,"Blank","wild-type conditioned"
"333",60,"D9",6.3370000000007e-05,"Blank","wild-type conditioned"
"334",60,"D10",0.00106337000000001,"Blank","wild-type conditioned"
"335",60,"D11",0.00106337000000001,"Blank","wild-type conditioned"
"336",60,"D12",-0.000936629999999994,"Blank","wild-type conditioned"
"337",60,"E1",0.00472568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"338",60,"E2",0.00472568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"339",60,"E3",0.00472568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"340",60,"E4",0.00772568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"341",60,"E5",0.00372568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"342",60,"E6",0.00272568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"343",60,"E7",-0.00027431,"∆metB","Overproducer *∆metJ* conditioned"
"344",60,"E8",0.00172568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"345",60,"E9",0.00572568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"346",60,"E10",0.01072569,"∆metB","Overproducer *∆metJ* conditioned"
"347",60,"E11",0.00672568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"348",60,"E12",0.00572568999999999,"∆metB","Overproducer *∆metJ* conditioned"
"349",60,"F1",0.00372568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"350",60,"F2",0.00872568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"351",60,"F3",0.00572568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"352",60,"F4",0.00872568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"353",60,"F5",0.00272568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"354",60,"F6",0.00172568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"355",60,"F7",0.00472568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"356",60,"F8",0.00472568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"357",60,"F9",0.01072569,"∆metJ","Overproducer *∆metJ* conditioned"
"358",60,"F10",0.00872568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"359",60,"F11",0.00272568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"360",60,"F12",0.00372568999999999,"∆metJ","Overproducer *∆metJ* conditioned"
"361",60,"G1",0.00472568999999999,"wt","Overproducer *∆metJ* conditioned"
"362",60,"G2",0.01172569,"wt","Overproducer *∆metJ* conditioned"
"363",60,"G3",0.00372568999999999,"wt","Overproducer *∆metJ* conditioned"
"364",60,"G4",0.00572568999999999,"wt","Overproducer *∆metJ* conditioned"
"365",60,"G5",0.00772568999999999,"wt","Overproducer *∆metJ* conditioned"
"366",60,"G6",0.00472568999999999,"wt","Overproducer *∆metJ* conditioned"
"367",60,"G7",0.00372568999999999,"wt","Overproducer *∆metJ* conditioned"
"368",60,"G8",0.00372568999999999,"wt","Overproducer *∆metJ* conditioned"
"369",60,"G9",0.00472568999999999,"wt","Overproducer *∆metJ* conditioned"
"370",60,"G10",0.00772568999999999,"wt","Overproducer *∆metJ* conditioned"
"371",60,"G11",0.00372568999999999,"wt","Overproducer *∆metJ* conditioned"
"372",60,"G12",0.00372568999999999,"wt","Overproducer *∆metJ* conditioned"
"373",60,"H1",0.000725690000000001,"Blank","Overproducer *∆metJ* conditioned"
"374",60,"H2",0.000725690000000001,"Blank","Overproducer *∆metJ* conditioned"
"375",60,"H3",-0.00127431,"Blank","Overproducer *∆metJ* conditioned"
"376",60,"H4",-0.00227431,"Blank","Overproducer *∆metJ* conditioned"
"377",60,"H5",-0.00127431,"Blank","Overproducer *∆metJ* conditioned"
"378",60,"H6",-0.00127431,"Blank","Overproducer *∆metJ* conditioned"
"379",60,"H7",0.000725690000000001,"Blank","Overproducer *∆metJ* conditioned"
"380",60,"H8",0.00172568999999999,"Blank","Overproducer *∆metJ* conditioned"
"381",60,"H9",0.000725690000000001,"Blank","Overproducer *∆metJ* conditioned"
"382",60,"H10",0.00372568999999999,"Blank","Overproducer *∆metJ* conditioned"
"383",60,"H11",-0.00027431,"Blank","Overproducer *∆metJ* conditioned"
"384",60,"H12",-0.00227431,"Blank","Overproducer *∆metJ* conditioned"
"385",75,"A1",0.00406337,"∆metB","wild-type conditioned"
